"Season_End_Year","Player","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G_plus_A","G_minus_PK","PK","PKatt","CrdY","CrdR","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per_90","Ast_Per_90","G_plus_A_Per_90","G_minus_PK_Per_90","G_plus_A_minus_PK_Per_90","xG_Expected","npxG_Expected","xAG_Expected","npxG_plus_xAG_Expected","xG_Per_90","xAG_Per_90","xG_plus_xAG_Per_90","npxG_Per_90","npxG_plus_xAG_Per_90","Year","market_value_euro"
2024,"Christian Nørgaard","DEN","MF","30-081",1994,31,30,2505,27.8,2,1,3,2,0,0,8,0,15,161,42,0.07,0.04,0.11,0.07,0.11,3.5,3.5,1.9,5.4,0.12,0.07,0.19,0.12,0.19,2024,1.1e+07
2024,"Frank Onyeka","NGA","MF","26-150",1998,26,11,1161,12.9,1,2,3,1,0,0,8,0,17,33,39,0.08,0.16,0.23,0.08,0.23,2.2,2.2,1.8,4,0.17,0.14,0.31,0.17,0.31,2024,7e+06
2024,"Myles Peart-Harris","ENG","DF,MF","21-255",2002,3,0,13,0.1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0.12,2024,9e+05
2024,"Ethan Pinnock","JAM","DF","31-001",1993,29,28,2521,28,2,0,2,2,0,0,1,0,11,61,16,0.07,0,0.07,0.07,0.07,2,2,1,3,0.07,0.04,0.11,0.07,0.11,2024,7e+06
2024,"Sergio Reguilón","ESP","DF","27-166",1996,16,14,1118,12.4,0,4,4,0,0,0,4,1,34,38,40,0,0.32,0.32,0,0.32,0.8,0.8,2.8,3.6,0.06,0.23,0.29,0.06,0.29,2024,6e+06
2024,"Mads Roerslev","DEN","DF","24-341",1999,34,22,1985,22.1,1,2,3,1,0,0,1,0,18,43,90,0.05,0.09,0.14,0.05,0.14,0.9,0.9,1.8,2.7,0.04,0.08,0.12,0.04,0.12,2024,6e+06
2024,"Kevin Schade","GER","FW,MF","22-185",2001,11,3,333,3.7,2,1,3,2,0,0,0,0,8,9,23,0.54,0.27,0.81,0.54,0.81,1.2,1.2,0.7,1.9,0.32,0.19,0.52,0.32,0.52,2024,3e+07
2024,"Yoane Wissa","COD","FW","27-270",1996,34,29,2493,27.7,12,3,15,12,0,0,7,0,45,48,150,0.43,0.11,0.54,0.43,0.54,10.6,10.6,3.9,14.5,0.38,0.14,0.52,0.38,0.52,2024,3.2e+07
2024,"Simon Adingra","CIV","FW","22-150",2002,31,25,2222,24.7,6,1,7,6,0,0,3,0,111,50,278,0.24,0.04,0.28,0.24,0.28,4.3,4.3,3.7,8,0.17,0.15,0.32,0.17,0.32,2024,2.8e+07
2024,"Carlos Baleba","CMR","MF","20-148",2004,27,15,1325,14.7,0,0,0,0,0,0,7,0,19,50,9,0,0,0,0,0,0.8,0.8,0.3,1.1,0.06,0.02,0.08,0.06,0.08,2024,4e+07
2024,"Valentín Barco","ARG","DF,FW","19-312",2004,6,3,307,3.4,0,0,0,0,0,0,1,0,8,14,20,0,0,0,0,0,0.2,0.2,0.2,0.4,0.05,0.07,0.13,0.05,0.13,2024,1.2e+07
2024,"Facundo Buonanotte","ARG","FW,MF","19-159",2004,27,17,1364,15.2,3,1,4,3,0,0,7,0,23,42,69,0.2,0.07,0.26,0.2,0.26,2.4,2.4,1.8,4.2,0.16,0.12,0.28,0.16,0.28,2024,2e+07
2024,"Lewis Dunk","ENG","DF","32-191",1991,33,33,2869,31.9,3,1,4,3,0,0,7,1,33,152,13,0.09,0.03,0.13,0.09,0.13,3.1,3.1,0.9,4,0.1,0.03,0.12,0.1,0.12,2024,6e+06
2024,"Julio Enciso","PAR","MF,FW","20-128",2004,12,5,475,5.3,0,2,2,0,0,0,2,0,28,21,29,0,0.38,0.38,0,0.38,1.4,1.4,1.7,3.2,0.27,0.32,0.59,0.27,0.59,2024,2.2e+07
2024,"Julio Enciso","PAR","MF,FW","20-128",2004,12,5,475,5.3,0,2,2,0,0,0,2,0,28,21,29,0,0.38,0.38,0,0.38,1.4,1.4,1.7,3.2,0.27,0.32,0.59,0.27,0.59,2024,2.2e+07
2024,"Pervis Estupiñán","ECU","DF","26-130",1998,19,15,1243,13.8,2,3,5,2,0,0,4,0,47,83,88,0.14,0.22,0.36,0.14,0.36,1,1,3.5,4.4,0.07,0.25,0.32,0.07,0.32,2024,3e+07
2024,"Evan Ferguson","IRL","FW","19-224",2004,27,15,1367,15.2,6,0,6,6,0,0,1,0,13,15,62,0.4,0,0.4,0.4,0.4,4.6,4.6,0.5,5.1,0.3,0.04,0.34,0.3,0.34,2024,2.5e+07
2024,"Evan Ferguson","IRL","FW","19-224",2004,27,15,1367,15.2,6,0,6,6,0,0,1,0,13,15,62,0.4,0,0.4,0.4,0.4,4.6,4.6,0.5,5.1,0.3,0.04,0.34,0.3,0.34,2024,2.5e+07
2024,"Billy Gilmour","SCO","MF","22-354",2001,30,24,2120,23.6,0,1,1,0,0,0,8,1,39,193,33,0,0.04,0.04,0,0.04,1,1,2,3,0.04,0.09,0.13,0.04,0.13,2024,2e+07
2024,"Jan Paul van Hecke","NED","DF","23-357",2000,28,26,2369,26.3,0,0,0,0,0,0,4,0,25,147,7,0,0,0,0,0,1.2,1.2,0.9,2.1,0.05,0.03,0.08,0.05,0.08,2024,3.2e+07
2024,"Jack Hinshelwood","ENG","DF","19-049",2005,12,8,869,9.7,3,0,3,3,0,0,1,0,16,19,38,0.31,0,0.31,0.31,0.31,1.9,1.9,0.7,2.5,0.19,0.07,0.26,0.19,0.26,2024,2.4e+07
2024,"João Pedro","BRA","FW,MF","22-247",2001,31,19,2045,22.7,9,3,12,5,4,5,2,0,83,92,205,0.4,0.13,0.53,0.22,0.35,11.9,7.9,3.8,11.7,0.53,0.17,0.69,0.35,0.51,2024,5e+07
2024,"João Pedro","BRA","FW,MF","22-247",2001,31,19,2045,22.7,9,3,12,5,4,5,2,0,83,92,205,0.4,0.13,0.53,0.22,0.35,11.9,7.9,3.8,11.7,0.53,0.17,0.69,0.35,0.51,2024,5e+07
2024,"Adam Lallana","ENG","MF,FW","36-020",1988,25,13,850,9.4,0,1,1,0,0,0,2,0,9,39,55,0,0.11,0.11,0,0.11,0.8,0.8,1.7,2.5,0.09,0.18,0.27,0.09,0.27,2024,750000
2024,"Tariq Lamptey","GHA","DF,FW","23-243",2000,19,10,914,10.2,0,3,3,0,0,0,3,0,39,17,64,0,0.3,0.3,0,0.3,0.4,0.4,1.2,1.7,0.04,0.12,0.16,0.04,0.16,2024,1.1e+07
2024,"Solly March","ENG","FW,DF","29-315",1994,7,7,554,6.2,3,1,4,3,0,0,1,0,14,24,44,0.49,0.16,0.65,0.49,0.65,2,2,1,2.9,0.32,0.16,0.47,0.32,0.47,2024,6e+06
2024,"James Milner","ENG","DF,MF","38-147",1986,15,11,773,8.6,0,2,2,0,0,0,3,0,11,69,73,0,0.23,0.23,0,0.23,0.3,0.3,1.8,2,0.03,0.21,0.24,0.03,0.24,2024,1e+06
2024,"Kaoru Mitoma","JPN","FW","27-010",1997,19,15,1486,16.5,3,4,7,3,0,0,4,0,121,64,239,0.18,0.24,0.42,0.18,0.42,3.5,3.5,2.7,6.2,0.21,0.16,0.37,0.21,0.37,2024,4e+07
2024,"Jakub Moder","POL","MF,DF","25-053",1999,17,6,618,6.9,0,0,0,0,0,0,2,0,10,23,26,0,0,0,0,0,0.6,0.6,0.8,1.3,0.08,0.11,0.2,0.08,0.2,2024,1.2e+07
2024,"Mark O'Mahony","IRL","FW","19-137",2005,3,1,63,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.08,0,0.08,0.08,0.08,2024,5e+05
2024,"Odeluga Offiah","ENG","DF","21-217",2002,4,1,128,1.4,0,0,0,0,0,0,0,0,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6e+05
2024,"Jason Steele","ENG","GK","33-286",1990,17,17,1530,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1500000
2024,"Joël Veltman","NED","DF","32-136",1992,27,17,1588,17.6,1,1,2,1,0,0,4,0,24,85,54,0.06,0.06,0.11,0.06,0.11,0.4,0.4,0.5,0.9,0.02,0.03,0.05,0.02,0.05,2024,4e+06
2024,"Bart Verbruggen","NED","GK","21-286",2002,21,21,1890,21,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,3e+07
2024,"Adam Webster","ENG","DF","29-147",1995,15,13,1144,12.7,0,0,0,0,0,0,2,0,16,80,2,0,0,0,0,0,0.4,0.4,0.1,0.6,0.03,0.01,0.05,0.03,0.05,2024,1.1e+07
2024,"Danny Welbeck","ENG","FW,MF","33-186",1990,29,21,1693,18.8,5,1,6,5,0,0,4,0,32,44,100,0.27,0.05,0.32,0.27,0.32,5.3,5.3,1.7,7,0.28,0.09,0.37,0.28,0.37,2024,5e+06
2024,"Sander Berge","NOR","MF","26-106",1998,37,34,3005,33.4,1,2,3,1,0,0,10,1,64,164,29,0.03,0.06,0.09,0.03,0.09,1.9,1.9,2.4,4.3,0.06,0.07,0.13,0.06,0.13,2024,2.5e+07
2024,"David Datro Fofana","CIV","FW","21-160",2002,15,10,879,9.8,4,1,5,4,0,0,1,0,21,15,39,0.41,0.1,0.51,0.41,0.51,4.5,4.5,1.8,6.4,0.46,0.19,0.65,0.46,0.65,2024,6e+06
2024,"Dara O'Shea","IRL","DF","25-087",1999,33,32,2892,32.1,3,4,7,3,0,0,5,1,32,122,10,0.09,0.12,0.22,0.09,0.22,0.7,0.7,2,2.7,0.02,0.06,0.08,0.02,0.08,2024,1.4e+07
2024,"Wilson Odobert","FRA","MF,FW","19-184",2004,29,25,2098,23.3,3,2,5,3,0,0,3,0,102,58,123,0.13,0.09,0.21,0.13,0.21,2.8,2.8,3.3,6.1,0.12,0.14,0.26,0.12,0.26,2024,2e+07
2024,"Charlie Taylor","ENG","DF","30-255",1993,28,25,2331,25.9,1,1,2,1,0,0,8,0,36,82,81,0.04,0.04,0.08,0.04,0.08,0.2,0.2,1.2,1.5,0.01,0.05,0.06,0.01,0.06,2024,2200000
2024,"Benoît Badiashile","FRA","DF","23-065",2001,18,15,1338,14.9,0,1,1,0,0,0,3,0,3,46,3,0,0.07,0.07,0,0.07,0.3,0.3,1.5,1.8,0.02,0.1,0.12,0.02,0.12,2024,2.2e+07
2024,"Armando Broja","ALB","FW","22-263",2001,13,6,454,5,1,0,1,1,0,0,0,0,11,6,37,0.2,0,0.2,0.2,0.2,2.4,2.4,0.2,2.5,0.47,0.03,0.5,0.47,0.5,2024,1.2e+07
2024,"Moisés Caicedo","ECU","MF","22-210",2001,35,33,2866,31.8,1,3,4,1,0,0,11,0,27,173,27,0.03,0.09,0.13,0.03,0.13,0.4,0.4,2.6,3,0.01,0.08,0.09,0.01,0.09,2024,9e+07
2024,"Cesare Casadei","ITA","FW,MF","21-141",2003,11,0,79,0.9,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0.1,0.1,0,0.12,0.12,0,0.12,2024,1.5e+07
2024,"Trevoh Chalobah","ENG","DF","24-330",1999,13,10,952,10.6,1,0,1,1,0,0,1,0,5,31,9,0.09,0,0.09,0.09,0.09,0.2,0.2,0.1,0.3,0.02,0.01,0.02,0.02,0.02,2024,2.5e+07
2024,"Trevoh Chalobah","ENG","DF","24-330",1999,13,10,952,10.6,1,0,1,1,0,0,1,0,5,31,9,0.09,0,0.09,0.09,0.09,0.2,0.2,0.1,0.3,0.02,0.01,0.02,0.02,0.02,2024,2.5e+07
2024,"Ben Chilwell","ENG","DF","27-161",1996,13,9,756,8.4,0,1,1,0,0,0,5,0,22,25,59,0,0.12,0.12,0,0.12,1.2,1.2,2.2,3.4,0.14,0.26,0.41,0.14,0.41,2024,1.5e+07
2024,"Ben Chilwell","ENG","DF","27-161",1996,13,9,756,8.4,0,1,1,0,0,0,5,0,22,25,59,0,0.12,0.12,0,0.12,1.2,1.2,2.2,3.4,0.14,0.26,0.41,0.14,0.41,2024,1.5e+07
2024,"Carney Chukwuemeka","ENG","MF,FW","20-223",2003,9,2,227,2.5,1,1,2,1,0,0,2,0,4,12,19,0.4,0.4,0.79,0.4,0.79,0.2,0.2,0.3,0.5,0.06,0.13,0.19,0.06,0.19,2024,1.8e+07
2024,"Levi Colwill","ENG","DF","21-094",2003,23,20,1797,20,1,1,2,1,0,0,2,0,23,73,27,0.05,0.05,0.1,0.05,0.1,1.3,1.3,1.2,2.5,0.06,0.06,0.12,0.06,0.12,2024,5.5e+07
2024,"Marc Cucurella","ESP","DF","25-313",1998,21,20,1782,19.8,0,2,2,0,0,0,10,0,31,50,73,0,0.1,0.1,0,0.1,1.1,1.1,1.1,2.2,0.06,0.05,0.11,0.06,0.11,2024,3.5e+07
2024,"Axel Disasi","FRA","DF","26-080",1998,31,29,2579,28.7,2,0,2,2,0,0,6,0,30,112,21,0.07,0,0.07,0.07,0.07,2.4,2.4,0.3,2.7,0.08,0.01,0.09,0.08,0.09,2024,2.2e+07
2024,"Axel Disasi","FRA","DF","26-080",1998,31,29,2579,28.7,2,0,2,2,0,0,6,0,30,112,21,0.07,0,0.07,0.07,0.07,2.4,2.4,0.3,2.7,0.08,0.01,0.09,0.08,0.09,2024,2.2e+07
2024,"Enzo Fernández","ARG","MF","23-134",2001,28,26,2209,24.5,3,2,5,2,1,2,7,0,52,210,54,0.12,0.08,0.2,0.08,0.16,6.2,4.6,3.4,8,0.25,0.14,0.39,0.19,0.33,2024,7.5e+07
2024,"Malo Gusto","FRA","DF","21-011",2003,27,19,1751,19.5,0,6,6,0,0,0,7,1,78,86,135,0,0.31,0.31,0,0.31,0.9,0.9,4.3,5.2,0.05,0.22,0.27,0.05,0.27,2024,3.5e+07
2024,"Nicolas Jackson","SEN","FW","22-345",2001,35,31,2799,31.1,14,5,19,14,0,0,10,0,70,67,200,0.45,0.16,0.61,0.45,0.61,18.6,18.6,4.3,22.9,0.6,0.14,0.74,0.6,0.74,2024,5e+07
2024,"Reece James","ENG","DF","24-174",1999,10,5,419,4.7,0,2,2,0,0,0,2,2,19,21,35,0,0.43,0.43,0,0.43,0.3,0.3,1.7,2.1,0.07,0.37,0.44,0.07,0.44,2024,3e+07
2024,"Roméo Lavia","BEL","MF","20-145",2004,1,0,33,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4e+07
2024,"Ian Maatsen","NED","FW,MF","22-081",2002,12,1,209,2.3,0,0,0,0,0,0,1,0,9,8,15,0,0,0,0,0,0.8,0.8,0.1,0.9,0.35,0.04,0.39,0.35,0.39,2024,2.8e+07
2024,"Noni Madueke","ENG","FW","22-081",2002,23,13,1053,11.7,5,2,7,4,1,1,2,0,76,52,136,0.43,0.17,0.6,0.34,0.51,2.5,1.7,2.6,4.3,0.21,0.23,0.44,0.14,0.37,2024,4e+07
2024,"Christopher Nkunku","FRA","FW,MF","26-198",1997,11,2,443,4.9,3,0,3,3,0,0,0,0,10,19,35,0.61,0,0.61,0.61,0.61,2.3,2.3,0.2,2.5,0.47,0.05,0.52,0.47,0.52,2024,3.5e+07
2024,"Cole Palmer","ENG","FW,MF","22-024",2002,33,29,2607,29,22,11,33,13,9,9,7,0,117,197,195,0.76,0.38,1.14,0.45,0.83,18.2,11.1,11.1,22.2,0.63,0.38,1.01,0.38,0.77,2024,1.2e+08
2024,"Robert Sánchez","ESP","GK","26-194",1997,16,16,1433,15.9,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2e+07
2024,"Raheem Sterling","ENG","FW,MF","29-174",1994,31,22,1978,22,8,4,12,8,0,0,7,0,120,78,242,0.36,0.18,0.55,0.36,0.55,6.5,6.5,4.5,11,0.29,0.2,0.5,0.29,0.5,2024,1e+07
2024,"Lesley Ugochukwu","FRA","MF","20-065",2004,12,3,301,3.3,0,0,0,0,0,0,2,0,8,17,3,0,0,0,0,0,0,0,0.1,0.1,0,0.03,0.03,0,0.03,2024,1.8e+07
2024,"Deivid Washington","BRA","DF,FW","18-360",2005,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0.5,3.23,0,3.23,3.23,3.23,2024,8e+06
2024,"Naouirou Ahamada","FRA","MF,FW","22-062",2002,20,0,349,3.9,0,0,0,0,0,0,4,1,19,25,20,0,0,0,0,0,0.5,0.5,0,0.5,0.13,0.01,0.13,0.13,0.13,2024,3500000
2024,"Joachim Andersen","DEN","DF","27-365",1996,38,38,3415,37.9,2,3,5,2,0,0,7,0,21,147,10,0.05,0.08,0.13,0.05,0.13,1.7,1.7,2.8,4.5,0.04,0.07,0.12,0.04,0.12,2024,2.7e+07
2024,"Joachim Andersen","DEN","DF","27-365",1996,38,38,3415,37.9,2,3,5,2,0,0,7,0,21,147,10,0.05,0.08,0.13,0.05,0.13,1.7,1.7,2.8,4.5,0.04,0.07,0.12,0.04,0.12,2024,2.7e+07
2024,"Jordan Ayew","GHA","FW,MF","32-262",1991,35,30,2543,28.3,4,7,11,4,0,0,9,1,74,63,173,0.14,0.25,0.39,0.14,0.39,3.9,3.9,4.2,8.1,0.14,0.15,0.29,0.14,0.29,2024,2500000
2024,"Jordan Ayew","GHA","FW,MF","32-262",1991,35,30,2543,28.3,4,7,11,4,0,0,9,1,74,63,173,0.14,0.25,0.39,0.14,0.39,3.9,3.9,4.2,8.1,0.14,0.15,0.29,0.14,0.29,2024,2500000
2024,"Nathaniel Clyne","ENG","DF","33-055",1991,19,14,1338,14.9,0,0,0,0,0,0,0,0,10,33,18,0,0,0,0,0,0.2,0.2,0.2,0.4,0.01,0.01,0.03,0.01,0.03,2024,1e+06
2024,"Cheick Doucouré","MLI","MF","24-143",2000,11,11,919,10.2,0,0,0,0,0,0,2,0,9,49,5,0,0,0,0,0,0.3,0.3,0.7,1,0.03,0.07,0.1,0.03,0.1,2024,2.5e+07
2024,"Odsonne Édouard","FRA","FW,MF","26-135",1998,30,17,1555,17.3,7,0,7,7,0,0,4,0,33,36,100,0.41,0,0.41,0.41,0.41,6.2,6.2,1.2,7.4,0.36,0.07,0.43,0.36,0.43,2024,8e+06
2024,"Odsonne Édouard","FRA","FW,MF","26-135",1998,30,17,1555,17.3,7,0,7,7,0,0,4,0,33,36,100,0.41,0,0.41,0.41,0.41,6.2,6.2,1.2,7.4,0.36,0.07,0.43,0.36,0.43,2024,8e+06
2024,"Eberechi Eze","ENG","MF,FW","25-336",1998,27,24,2055,22.8,11,4,15,10,1,1,3,0,68,93,139,0.48,0.18,0.66,0.44,0.61,9.1,8.3,5.2,13.5,0.4,0.23,0.62,0.36,0.59,2024,5.5e+07
2024,"Matheus França","BRA","MF,FW","20-059",2004,10,1,232,2.6,0,1,1,0,0,0,1,0,12,8,12,0,0.39,0.39,0,0.39,0.4,0.4,0.9,1.2,0.14,0.34,0.48,0.14,0.48,2024,1e+07
2024,"Marc Guéhi","ENG","DF","23-322",2000,25,23,2021,22.5,0,1,1,0,0,0,2,0,15,67,7,0,0.04,0.04,0,0.04,0.6,0.6,0.6,1.2,0.03,0.03,0.05,0.03,0.05,2024,4.5e+07
2024,"Dean Henderson","ENG","GK","27-079",1997,18,18,1620,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2e+07
2024,"Will Hughes","ENG","MF","29-043",1995,30,23,1891,21,0,1,1,0,0,0,6,0,14,76,17,0,0.05,0.05,0,0.05,0.3,0.3,1.1,1.5,0.02,0.05,0.07,0.02,0.07,2024,7e+06
2024,"Sam Johnstone","ENG","GK","31-066",1993,20,20,1796,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6e+06
2024,"Sam Johnstone","ENG","GK","31-066",1993,20,20,1796,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6e+06
2024,"Jefferson Lerma","COL","MF,DF","29-218",1994,28,27,2400,26.7,1,1,2,1,0,0,8,0,14,106,51,0.04,0.04,0.07,0.04,0.07,2.7,2.7,2.2,4.8,0.1,0.08,0.18,0.1,0.18,2024,1e+07
2024,"Jean-Philippe Mateta","FRA","FW","26-337",1997,35,25,2282,25.4,16,5,21,14,2,2,3,0,29,25,135,0.63,0.2,0.83,0.55,0.75,10.9,9.4,3.1,12.5,0.43,0.12,0.56,0.37,0.49,2024,3e+07
2024,"Remi Matthews","ENG","GK","30-110",1994,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4e+05
2024,"Tyrick Mitchell","ENG","DF,MF","24-272",1999,37,37,3204,35.6,2,3,5,2,0,0,6,0,32,94,159,0.06,0.08,0.14,0.06,0.14,1.6,1.6,2.8,4.4,0.04,0.08,0.12,0.04,0.12,2024,2.5e+07
2024,"Daniel Muñoz","COL","DF,MF","28-004",1996,16,16,1439,16,0,4,4,0,0,0,4,0,25,38,80,0,0.25,0.25,0,0.25,1.2,1.2,2.4,3.7,0.08,0.15,0.23,0.08,0.23,2024,2.5e+07
2024,"David Ozoh","ENG","MF,DF","18-365",2005,9,0,156,1.7,0,0,0,0,0,0,1,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7e+05
2024,"Chris Richards","USA","DF,MF","24-063",2000,26,23,2094,23.3,1,1,2,1,0,0,3,0,1,43,1,0.04,0.04,0.09,0.04,0.09,0.6,0.6,0.4,1,0.03,0.02,0.04,0.03,0.04,2024,1.4e+07
2024,"Jeffrey Schlupp","GHA","FW,MF","31-159",1992,29,17,1352,15,2,2,4,2,0,0,1,0,20,33,52,0.13,0.13,0.27,0.13,0.27,1.8,1.8,2.3,4.1,0.12,0.15,0.27,0.12,0.27,2024,3e+06
2024,"Joel Ward","ENG","DF","34-214",1989,26,23,1980,22,0,1,1,0,0,0,4,0,16,66,14,0,0.05,0.05,0,0.05,0.9,0.9,0.2,1.1,0.04,0.01,0.05,0.04,0.05,2024,5e+05
2024,"Adam Wharton","ENG","MF","19-363",2004,16,15,1297,14.4,0,3,3,0,0,0,2,0,14,79,10,0,0.21,0.21,0,0.21,0.3,0.3,2.4,2.8,0.02,0.17,0.19,0.02,0.19,2024,4.5e+07
2024,"Beto","GNB","FW","26-120",1998,30,9,951,10.6,3,0,3,3,0,1,2,0,14,14,58,0.28,0,0.28,0.28,0.28,6.8,6,0.9,6.9,0.64,0.09,0.73,0.57,0.66,2024,2.2e+07
2024,"Jarrad Branthwaite","ENG","DF","21-338",2002,35,35,3116,34.6,3,0,3,3,0,0,8,0,2,74,6,0.09,0,0.09,0.09,0.09,1.7,1.7,1,2.8,0.05,0.03,0.08,0.05,0.08,2024,5e+07
2024,"Dominic Calvert-Lewin","ENG","FW","27-075",1997,32,26,2171,24.1,7,2,9,5,2,2,2,0,36,31,122,0.29,0.08,0.37,0.21,0.29,12.9,11.4,3.1,14.5,0.54,0.13,0.66,0.47,0.6,2024,1.6e+07
2024,"Youssef Chermiti","POR","FW","20-006",2004,18,1,208,2.3,0,0,0,0,0,0,3,0,5,5,15,0,0,0,0,0,0.7,0.7,0.8,1.5,0.31,0.34,0.65,0.31,0.65,2024,8e+06
2024,"Séamus Coleman","IRL","DF","35-232",1988,12,7,665,7.4,0,0,0,0,0,0,0,0,5,22,16,0,0,0,0,0,0,0,1,1,0,0.14,0.14,0,0.14,2024,5e+05
2024,"Abdoulaye Doucouré","MLI","FW,MF","31-150",1993,32,32,2629,29.2,7,1,8,7,0,0,7,0,55,97,140,0.24,0.03,0.27,0.24,0.27,8.8,8.8,2.9,11.6,0.3,0.1,0.4,0.3,0.4,2024,7e+06
2024,"James Garner","ENG","MF","23-078",2001,37,34,3004,33.4,1,2,3,1,0,0,7,0,36,100,76,0.03,0.06,0.09,0.03,0.09,2.7,2.7,4.6,7.3,0.08,0.14,0.22,0.08,0.22,2024,1.8e+07
2024,"Ben Godfrey","ENG","DF","26-136",1998,15,13,1120,12.4,0,0,0,0,0,0,2,0,11,43,26,0,0,0,0,0,1.7,1.7,0.3,2,0.14,0.02,0.16,0.14,0.16,2024,6e+06
2024,"Jack Harrison","ENG","MF,FW","27-192",1996,29,25,2214,24.6,3,3,6,3,0,0,1,0,65,62,135,0.12,0.12,0.24,0.12,0.24,3.6,3.6,3.4,7,0.14,0.14,0.28,0.14,0.28,2024,1.4e+07
2024,"Alex Iwobi","NGA","MF","28-027",1996,2,2,140,1.6,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0.3,0.3,0.2,0.5,0.21,0.14,0.35,0.21,0.35,2024,2.8e+07
2024,"Michael Keane","ENG","DF","31-140",1993,9,4,439,4.9,1,0,1,1,0,0,2,0,4,14,3,0.21,0,0.21,0.21,0.21,0.7,0.7,0,0.7,0.14,0,0.14,0.14,0.14,2024,5e+06
2024,"Neal Maupay","FRA","FW","27-290",1996,2,1,111,1.2,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1.4,1.4,0.1,1.5,1.16,0.05,1.22,1.16,1.22,2024,8e+06
2024,"Dwight McNeil","ENG","MF,FW","24-190",1999,35,33,2892,32.1,3,6,9,3,0,0,2,0,80,114,147,0.09,0.19,0.28,0.09,0.28,3.4,3.4,8.8,12.2,0.11,0.27,0.38,0.11,0.38,2024,2.5e+07
2024,"Vitaliy Mykolenko","UKR","DF","25-001",1999,28,28,2469,27.4,2,0,2,2,0,0,1,0,14,55,68,0.07,0,0.07,0.07,0.07,1.5,1.5,0.9,2.4,0.06,0.03,0.09,0.06,0.09,2024,2.8e+07
2024,"Amadou Onana","BEL","MF","22-288",2001,30,23,2091,23.2,2,0,2,2,0,0,5,0,21,107,39,0.09,0,0.09,0.09,0.09,2,2,2.7,4.7,0.09,0.11,0.2,0.09,0.2,2024,5e+07
2024,"Nathan Patterson","SCO","DF","22-227",2001,20,9,1005,11.2,0,2,2,0,0,0,4,0,17,38,39,0,0.18,0.18,0,0.18,0.3,0.3,1.7,2,0.03,0.15,0.18,0.03,0.18,2024,1.5e+07
2024,"Jordan Pickford","ENG","GK","30-084",1994,38,38,3420,38,0,0,0,0,0,0,5,0,1,6,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,2024,1.8e+07
2024,"James Tarkowski","ENG","DF","31-193",1992,38,38,3419,38,1,1,2,1,0,0,11,0,15,130,20,0.03,0.03,0.05,0.03,0.05,2.6,2.6,2.5,5.1,0.07,0.06,0.13,0.07,0.13,2024,9e+06
2024,"Ashley Young","ENG","DF,MF","38-326",1985,31,27,2280,25.3,0,0,0,0,0,0,7,1,40,82,61,0,0,0,0,0,0.6,0.6,1.5,2.1,0.02,0.06,0.08,0.02,0.08,2024,5e+05
2024,"Tosin Adarabioyo","ENG","DF","26-249",1997,20,18,1617,18,2,0,2,2,0,0,2,0,10,62,5,0.11,0,0.11,0.11,0.11,0.7,0.7,0.1,0.8,0.04,0.01,0.05,0.04,0.05,2024,2e+07
2024,"Calvin Bassey","NGA","DF","24-151",1999,29,25,2303,25.6,1,0,1,1,0,0,6,1,15,62,4,0.04,0,0.04,0.04,0.04,0.3,0.3,0,0.4,0.01,0,0.01,0.01,0.01,2024,2.5e+07
2024,"Armando Broja","ALB","FW","22-263",2001,8,0,88,1,0,1,1,0,0,0,0,0,2,2,7,0,1.02,1.02,0,1.02,0,0,0.4,0.4,0,0.41,0.41,0,0.41,2024,1.2e+07
